,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,BB%,K%,AVG,OBP,SLG,OPS,ISO,BABIP,wOBA,wRC+,LD%,GB%,FB%,IFFB%,Pull%,SwStr%,PlayerId,EDB Team,TWTC Team,BL Team
2122,Poncho Ruiz,MIN,"A,A+",22,79,277,330,72,46,22,0,4,37,38,43,54,5,3,1,0.13030303,0.163636363,0.259927797,0.363636363,0.38267148,0.746307843,0.122743683,0.303571428,0.35922625263532,118.394008929596,0.23076923,0.380090497,0.389140271,0.174418604,0.41484716,0.08,sa3022752,,,
2123,Dillon Head,SDP,"A,CPX",19,26,111,123,27,17,5,3,2,17,11,10,30,2,5,4,0.081300813,0.243902439,0.243243243,0.31707317,0.396396396,0.713469566,0.153153153,0.316455696,0.336534374613102,91.8178248234639,0.151898734,0.430379746,0.417721518,0.303030303,0.53658537,0.15164835,sa3022753,,,
2124,Edrick Felix,CHW,"A,CPX",22,68,215,263,46,29,10,2,5,38,31,34,72,12,8,3,0.129277566,0.273764258,0.213953488,0.349809885,0.348837209,0.698647094,0.134883721,0.292857142,0.344071188353766,92.5918129800901,0.119718309,0.387323943,0.492957746,0.214285714,0.44827586,0.14080164,sa3022754,,,
2125,Caden Connor,CHW,"A,A+",23,100,376,438,111,75,27,3,6,59,70,48,74,5,7,1,0.109589041,0.168949771,0.295212765,0.374429223,0.430851063,0.805280286,0.135638298,0.344262295,0.379601154969707,134.18725700563,0.207792207,0.467532467,0.324675324,0.18,0.38585209,0.07640173,sa3022755,,,
2126,Blake Mitchell,KCR,A,19,94,337,415,86,51,16,3,16,60,47,69,123,6,23,7,0.16626506,0.296385542,0.255192878,0.387951807,0.462908011,0.850859818,0.207715133,0.348258706,0.40311005040462,148.569739667418,0.254629629,0.333333333,0.412037037,0.202247191,0.43778802,0.11643836,sa3022756,Bang Bang Scissor Gang,Tha killer b's,
2127,Bryce Eldridge,SFG,"A,A+",19,85,328,386,94,56,21,1,16,57,74,45,98,5,4,0,0.11658031,0.25388601,0.286585365,0.373056994,0.50304878,0.876105774,0.216463415,0.351351351,0.396658201960774,134.2135704639,0.238297872,0.4,0.361702127,0.105882352,0.42016807,0.14380384,sa3022757,Aidand4,Dick Pole's Tent Pitching Camp,No Crying in Baseball
2128,Justin Johnson,KCR,A+,24,81,255,305,61,44,15,1,1,38,24,38,55,7,14,4,0.124590163,0.180327868,0.239215686,0.349834983,0.317647058,0.667482041,0.078431372,0.297029702,0.325123125177012,100.189907180262,0.26395939,0.390862944,0.345177664,0.308823529,0.44334975,0.0904302,sa3022758,,,
2129,Ryan Galanie,CHW,"A,A+",24,90,331,391,93,61,11,5,16,49,69,42,80,14,4,1,0.107416879,0.20460358,0.280966767,0.381074168,0.489425981,0.870500149,0.208459214,0.322175732,0.402934919995115,148.968760771095,0.211155378,0.42629482,0.3625498,0.186813186,0.45490196,0.12188896,sa3022759,,,
2130,Pier-Olivier Boucher,ATL,A,24,39,121,143,21,14,5,1,1,14,6,20,48,2,12,2,0.139860139,0.335664335,0.173553719,0.3006993,0.256198347,0.556897647,0.082644628,0.277777777,0.284944021618449,75.6062494203697,0.208333333,0.666666666,0.125,0.222222222,0.54794521,0.16179002,sa3022761,,,
2131,Garrett Martin,NYY,A+,24,67,220,260,42,20,11,3,8,36,31,22,73,8,11,1,0.084615384,0.28076923,0.19090909,0.285714285,0.377272727,0.662987012,0.186363637,0.241134751,0.305808815691206,89.0834253932418,0.220689655,0.413793103,0.365517241,0.301886792,0.54054054,0.17684887,sa3022806,,,
2132,Christian Pregent,NYM,A+,23,45,138,163,25,21,3,0,1,15,15,21,54,2,0,0,0.128834355,0.331288343,0.18115942,0.294478527,0.224637681,0.519116208,0.043478261,0.282352941,0.26054847386717,60.7707725622316,0.192771084,0.493975903,0.313253012,0.23076923,0.45348837,0.1424196,sa3022807,,,
2133,Tavian Josenberger,BAL,"A+,AA",22,82,301,361,69,41,14,5,9,59,38,51,60,2,45,6,0.141274238,0.166204986,0.22923588,0.343661971,0.398671096,0.742333067,0.169435216,0.257510729,0.345204398665629,113.749230818058,0.197478991,0.344537815,0.457983193,0.311926605,0.48979592,0.06200998,sa3022808,,,
2134,Dominic Pitelli,CIN,"A,AA",22,92,329,372,86,60,17,5,4,40,31,36,98,3,35,11,0.096774193,0.26344086,0.261398176,0.338753387,0.379939209,0.718692596,0.118541033,0.359649122,0.339779554182274,111.320859796981,0.225663716,0.455752212,0.31858407,0.180555555,0.44827586,0.1291866,sa3022809,,,
2135,Nick Lorusso,NYM,"A+,AA",23,78,286,341,75,45,15,3,12,39,44,46,68,4,9,3,0.13489736,0.199413489,0.262237762,0.366568914,0.461538461,0.828107375,0.199300699,0.298578199,0.376513645096608,133.505509298245,0.272727272,0.359090909,0.368181818,0.197530864,0.47767857,0.09567901,sa3022810,,,
2136,Cole Gabrielson,NYY,"A+,AA",23,68,197,240,42,29,12,1,0,29,18,30,57,12,12,4,0.125,0.2375,0.213197969,0.35,0.284263959,0.634263959,0.07106599,0.29787234,0.314381633202234,94.6056990544753,0.292857142,0.35,0.357142857,0.2,0.42553191,0.12458287,sa3022811,,,
2137,Kehden Hettiger,PHI,A,20,55,185,233,35,25,7,0,3,28,22,43,56,3,2,1,0.184549356,0.240343347,0.189189189,0.347639484,0.275675675,0.623315159,0.086486486,0.25,0.319965341572086,93.9196929810919,0.286821705,0.395348837,0.317829457,0.195121951,0.47328244,0.09403438,sa3022812,,,
2138,Austin Deming,HOU,"A+,AA",24,91,336,379,85,49,22,0,14,46,49,32,113,10,8,2,0.084432717,0.298153034,0.25297619,0.335978835,0.44345238,0.779431215,0.19047619,0.339712918,0.357164489844488,120.949521884114,0.246511627,0.4,0.353488372,0.342105263,0.40723982,0.12651413,sa3022813,,,
2139,Bryan Broecker,TBR,"A,A+",22,51,151,192,27,22,5,0,0,16,11,35,55,4,11,2,0.182291666,0.286458333,0.178807947,0.345549738,0.211920529,0.557470267,0.033112582,0.278350515,0.299084955485079,84.3827869497557,0.282608695,0.369565217,0.347826086,0.3125,0.4742268,0.0991832,sa3022814,,,
2140,Matthew Etzel,BAL,"A+,AA",22,96,349,397,98,65,17,7,9,53,56,38,84,3,42,12,0.095717884,0.211586901,0.280802292,0.350125944,0.446991404,0.797117348,0.166189112,0.338403041,0.359337601027911,123.734820613646,0.214814814,0.448148148,0.337037037,0.175824175,0.40221402,0.12164814,sa3022815,,,
2141,Pierce Bennett,PHI,"A,A+",23,70,236,288,57,47,7,2,1,40,25,41,40,8,9,4,0.142361111,0.138888888,0.241525423,0.368055555,0.300847457,0.668903012,0.059322034,0.282828282,0.335361723891562,104.164799564639,0.225641025,0.533333333,0.241025641,0.063829787,0.31343284,0.05447154,sa3022816,,,
2142,George Wolkow,CHW,"A,CPX",18,72,256,302,68,41,11,4,12,43,39,39,124,6,5,1,0.129139072,0.410596026,0.265625,0.374172185,0.48046875,0.854640935,0.21484375,0.462809917,0.401248538414901,140.413599029617,0.227272727,0.371212121,0.401515151,0.132075471,0.39849624,0.22317597,sa3022817,,,
2143,Stanley Tucker,BOS,A,22,69,221,261,43,33,6,2,2,23,25,39,61,0,23,7,0.149425287,0.233716475,0.194570135,0.314176245,0.266968325,0.58114457,0.07239819,0.257861635,0.294801836269568,81.6931135601106,0.25949367,0.398734177,0.341772151,0.351851851,0.45679012,0.11857708,sa3022818,,,
2144,Stone Russell,KCR,CPX,20,45,154,181,40,30,7,1,2,28,21,21,34,2,6,1,0.116022099,0.187845303,0.259740259,0.351955307,0.357142857,0.709098164,0.097402598,0.316666666,0.347666934548809,87.2624161635804,0.159292035,0.442477876,0.398230088,0.133333333,0.31932773,0.13586957,sa3022819,,,
2145,Sheng-En Lin,CIN,CPX,18,49,172,215,53,42,4,6,1,29,34,36,68,0,12,3,0.16744186,0.316279069,0.308139534,0.417840375,0.418604651,0.836445026,0.110465117,0.481481481,0.405629412109303,120.345160665612,0.271028037,0.504672897,0.224299065,0.0,0.43636364,0.17045455,sa3022820,,,
2146,Bernard Moon,CIN,CPX,19,47,161,197,49,37,9,1,2,24,30,18,50,16,6,6,0.091370558,0.253807106,0.304347826,0.423469387,0.409937888,0.833407275,0.105590062,0.427272727,0.41235379175264,124.183176965778,0.212962962,0.527777777,0.259259259,0.142857142,0.51327434,0.15757576,sa3022821,,,
2147,Garret Forrester,PIT,"A,CPX",22,48,152,192,37,25,11,0,1,13,14,29,52,9,2,0,0.151041666,0.270833333,0.243421052,0.390625,0.335526315,0.726151315,0.092105263,0.356435643,0.364860254029432,120.132000426238,0.24,0.46,0.3,0.133333333,0.31372549,0.10479798,sa3022822,,,
2148,Charles McAdoo,TOR,"A+,AA",22,97,359,417,109,66,22,5,16,59,69,48,97,6,20,4,0.115107913,0.232613908,0.303621169,0.39088729,0.526462395,0.917349685,0.222841226,0.372,0.409796219848724,154.973064561173,0.24137931,0.38697318,0.371647509,0.288659793,0.46616541,0.11219512,sa3022823,,,
2149,Carter Graham,CIN,"A,A+",22,72,242,274,52,31,14,1,6,27,36,20,67,9,6,2,0.0729927,0.244525547,0.214876033,0.295620437,0.3553719,0.650992337,0.140495867,0.26744186,0.309185227631649,87.9406348406456,0.213872832,0.427745664,0.358381502,0.161290322,0.5,0.14244186,sa3022824,,,
2150,Carson Roccaforte,KCR,A+,22,103,401,451,82,51,20,3,8,52,43,43,121,3,32,11,0.09534368,0.268292682,0.204488778,0.283813747,0.329177057,0.612990804,0.124688279,0.268115942,0.290317153983528,78.0788421327142,0.225806451,0.365591397,0.40860215,0.228070175,0.53873239,0.11610077,sa3022825,,,
2151,Jason Hernandez,SDP,DSL,18,38,114,140,27,21,3,2,1,17,24,18,26,7,8,4,0.128571428,0.185714285,0.236842105,0.371428571,0.324561403,0.695989974,0.087719298,0.295454545,0.367004666158131,101.214339170154,0.207792207,0.48051948,0.311688311,0.375,0.49382716,0.24166667,sa3022826,,,
2152,Devin Saltiban,PHI,A,19,89,318,379,74,46,12,1,15,63,46,47,94,9,21,2,0.124010554,0.248021108,0.232704402,0.343915343,0.418238993,0.762154336,0.185534591,0.276995305,0.362710296319275,120.318144494329,0.188340807,0.412556053,0.399103139,0.280898876,0.44782609,0.11572498,sa3022827,,,
2153,Dustin Dickerson,KCR,A+,23,88,297,361,67,58,7,0,2,45,29,53,88,4,8,5,0.146814404,0.243767313,0.225589225,0.347338935,0.269360269,0.616699204,0.043771044,0.309523809,0.308642815141116,89.7205194656722,0.27804878,0.341463414,0.380487804,0.333333333,0.3411215,0.08176944,sa3022828,,,
2154,Coby Morales,NYY,A,22,96,322,377,81,67,9,1,4,51,47,48,112,6,31,6,0.127320954,0.297082228,0.251552795,0.358090185,0.322981366,0.681071551,0.071428571,0.371980676,0.337974041937516,105.041515573371,0.292682926,0.43902439,0.268292682,0.127272727,0.3923445,0.11794872,sa3022829,,,
2155,Dylan Jasso,NYY,"A,A+",21,100,368,428,89,52,24,3,10,54,57,45,101,10,2,0,0.105140186,0.235981308,0.241847826,0.336448598,0.404891304,0.741339902,0.163043478,0.301526717,0.351537709063458,113.756751610105,0.24137931,0.340996168,0.417624521,0.211009174,0.46468401,0.07984366,sa3022830,,,
2156,Jonathon Long,CHC,"A+,AA",22,90,323,389,90,59,19,0,12,64,55,54,83,7,2,0,0.13881748,0.213367609,0.27863777,0.388174807,0.448916408,0.837091215,0.170278638,0.334763948,0.388762358384034,143.306760779051,0.23206751,0.392405063,0.375527426,0.213483146,0.36326531,0.09418458,sa3022864,,,
2157,Josh Moylan,NYY,A+,21,81,264,319,67,48,11,1,7,41,32,47,78,6,3,3,0.147335423,0.244514106,0.253787878,0.376175548,0.382575757,0.758751305,0.128787879,0.331491712,0.357614025379876,121.490226969232,0.237837837,0.491891891,0.27027027,0.2,0.45502646,0.11400651,sa3022865,,,
2158,Eric Bitonti,MIL,"A,CPX",18,64,236,287,70,32,21,3,14,51,58,48,79,1,9,3,0.167247386,0.275261324,0.296610169,0.414634146,0.58898305,1.003617196,0.292372881,0.386206896,0.455719780712796,155.285797289103,0.189542483,0.300653594,0.509803921,0.089743589,0.43396226,0.15270019,sa3022866,,,
2159,Cooper Pratt,MIL,"A,A+",19,87,307,363,87,65,15,3,4,50,39,40,69,8,27,2,0.110192837,0.190082644,0.283387622,0.373961218,0.390879478,0.764840696,0.107491856,0.345833333,0.367880908736231,126.557333993709,0.30543933,0.426778242,0.267782426,0.140625,0.46090535,0.09509434,sa3022867,,Tucker Good Then Naylor,
2160,Alfonsin Rosario,CHC,A,20,87,311,369,74,41,16,4,13,50,60,46,124,9,19,5,0.124661246,0.33604336,0.237942122,0.349593495,0.440514469,0.790107964,0.202572347,0.344632768,0.375553768340165,131.554675877019,0.252688172,0.365591397,0.38172043,0.267605633,0.515625,0.20177232,sa3022868,,,
2161,Dylan Crews,WSN,"AA,AAA",22,94,368,417,98,59,21,6,12,55,61,33,83,10,22,5,0.07913669,0.199040767,0.266304347,0.338942307,0.453804347,0.792746654,0.1875,0.309352517,0.352998040186671,112.817162115983,0.246478873,0.408450704,0.345070422,0.193877551,0.37931034,0.11817027,sa3022882,,,
2162,Justin Miknis,PIT,A,23,34,84,106,15,12,2,0,1,11,9,22,25,0,0,0,0.207547169,0.235849056,0.178571428,0.349056603,0.238095238,0.587151841,0.05952381,0.24137931,0.305910939262026,85.239967850396,0.254237288,0.491525423,0.254237288,0.2,0.36666667,0.10900474,sa3022884,,,
2163,Mac Horvath,TBR,A+,22,84,315,367,73,40,21,3,9,50,47,42,89,4,30,1,0.114441416,0.242506811,0.231746031,0.324250681,0.403174603,0.727425284,0.171428572,0.286995515,0.33370443585783,106.533558941811,0.21238938,0.31858407,0.469026548,0.29245283,0.5371179,0.0969697,sa3022885,,,
2164,Kyle Teel,BOS,"AA,AAA",22,87,334,393,97,66,20,0,11,65,60,50,92,4,9,5,0.127226463,0.234096692,0.290419161,0.384223918,0.449101796,0.833325714,0.158682635,0.364406779,0.379604958699253,137.399541504311,0.233606557,0.385245901,0.38114754,0.161290322,0.46747967,0.11060209,sa3022886,Bang Bang Scissor Gang,Tha killer b's,Back to the Minors
2165,Gino Groover,ARI,"A+,CPX",22,35,132,154,34,25,5,1,3,18,13,17,20,3,3,1,0.11038961,0.129870129,0.257575757,0.35064935,0.378787878,0.729437228,0.121212121,0.279279279,0.346245703759131,105.591229371569,0.178571428,0.464285714,0.357142857,0.275,0.45614035,0.06581353,sa3022887,,,
2166,Wooyeoul Shin,TBR,A,22,58,193,236,41,29,6,2,4,36,18,36,59,6,22,2,0.152542372,0.25,0.212435233,0.351694915,0.32642487,0.678119785,0.113989637,0.282442748,0.339062141412395,109.022341560687,0.162790697,0.488372093,0.348837209,0.311111111,0.50746269,0.07952286,sa3022888,,,
2167,Sam Shaw,TOR,CPX,19,51,168,209,37,28,6,1,2,22,14,35,21,3,10,8,0.167464114,0.100478468,0.220238095,0.360576923,0.303571428,0.664148351,0.083333333,0.238095238,0.343459863215684,93.9124769742699,0.126760563,0.359154929,0.514084507,0.219178082,0.41666667,0.0484375,sa3022889,,,
2168,Adrian Santana,TBR,A,18,86,346,381,80,64,14,2,0,43,31,33,64,1,46,8,0.086614173,0.167979002,0.231213872,0.299212598,0.283236994,0.582449592,0.052023122,0.282685512,0.287246737736729,77.0280980410242,0.216606498,0.50902527,0.274368231,0.171052631,0.38596491,0.09909228,sa3022890,,,
2169,Jim Jarvis,DET,"A,A+",23,98,353,410,86,63,15,3,5,60,34,47,55,6,24,6,0.114634146,0.134146341,0.243626062,0.33902439,0.345609065,0.684633455,0.101983003,0.272727272,0.330337918240849,101.811008130999,0.233898305,0.498305084,0.26779661,0.227848101,0.44224422,0.07727873,sa3022891,,,
2170,Arjun Nimmala,TOR,"A,CPX",18,72,267,311,59,23,16,6,14,47,37,34,100,7,5,1,0.109324758,0.321543408,0.220973782,0.321543408,0.483146067,0.804689475,0.262172285,0.288461538,0.372446671176186,124.375731231021,0.216867469,0.331325301,0.451807228,0.253333333,0.47647059,0.13511327,sa3022892,,,
2171,Nazzan Zanetello,BOS,A,19,60,223,260,37,21,9,1,6,28,19,32,111,4,2,1,0.123076923,0.426923076,0.165919282,0.281853281,0.295964125,0.577817406,0.130044843,0.29245283,0.288123462421093,77.5694456145529,0.333333333,0.361111111,0.305555555,0.272727272,0.5,0.15104641,sa3022893,,,
2172,Walker Jenkins,MIN,"A,A+,CPX",19,55,201,247,55,36,13,3,3,34,44,40,28,2,8,1,0.161943319,0.113360323,0.27363184,0.39271255,0.412935323,0.805647873,0.139303483,0.298850574,0.386415256903721,132.354651348753,0.228571428,0.411428571,0.36,0.238095238,0.43820225,0.0608496,sa3022894,Montgomery Biscuits,Wander if she's Legal,Kelly Leak; Es un bandido
2173,Kevin McGonigle,DET,"A,A+",19,74,272,328,84,59,16,4,5,49,44,46,28,1,22,2,0.140243902,0.085365853,0.308823529,0.40061162,0.452205882,0.852817502,0.143382353,0.319838056,0.400073162824006,144.012654414413,0.266129032,0.423387096,0.31048387,0.155844155,0.53359684,0.04634146,sa3022895,Lakeland Flying Tigers,Super Duper Melonheads,
2174,John Peck,DET,"A,CPX",21,55,194,225,54,38,10,4,2,28,15,25,51,4,27,5,0.111111111,0.226666666,0.278350515,0.368888888,0.402061855,0.770950743,0.12371134,0.363636363,0.368154847462262,121.5266005159,0.251748251,0.489510489,0.258741258,0.216216216,0.3862069,0.08958838,sa3022896,,,
2175,Colton Ledbetter,TBR,A+,22,93,334,380,92,54,19,5,14,55,57,34,107,5,31,6,0.089473684,0.281578947,0.275449101,0.344736842,0.488023952,0.832760794,0.212574851,0.354545454,0.372662426609742,130.903769653893,0.269911504,0.296460176,0.433628318,0.173469387,0.40434783,0.15581717,sa3022897,,,
2176,B.Y. Choi,SDP,"A,CPX",22,66,212,267,54,32,15,3,4,46,23,44,60,8,12,2,0.164794007,0.224719101,0.254716981,0.4,0.410377358,0.810377358,0.155660377,0.335570469,0.395561383805185,116.59062818277,0.213333333,0.36,0.426666666,0.140625,0.53246753,0.11442308,sa3022898,,,
2177,Cole Turney,DET,A+,25,19,66,79,21,11,8,0,2,13,10,12,23,1,1,0,0.151898734,0.29113924,0.318181818,0.430379746,0.53030303,0.960682776,0.212121212,0.463414634,0.43847831701621,172.200655172351,0.121951219,0.512195121,0.365853658,0.266666666,0.5,0.20952381,sa3022916,,,
2178,Enrique Bradfield Jr.,BAL,"A+,AA",22,83,309,359,82,62,14,3,3,66,27,38,60,3,59,9,0.105849582,0.167130919,0.265372168,0.347457627,0.3592233,0.706680927,0.093851132,0.316,0.331534705929836,105.237974783738,0.207317073,0.508130081,0.284552845,0.242857142,0.33984375,0.05113221,sa3022917,Rantiago,Tha killer b's,
2179,Hunter Haas,TBR,A+,22,92,310,357,57,37,13,1,6,30,35,29,91,9,9,3,0.081232492,0.25490196,0.183870967,0.268361581,0.29032258,0.558684161,0.106451613,0.232876712,0.265131521359675,63.6377025794151,0.19266055,0.316513761,0.490825688,0.224299065,0.44888889,0.13430657,sa3022918,,,
2180,Tre' Morgan,TBR,"A,A+",21,77,293,340,105,74,21,2,8,58,55,34,31,6,19,6,0.1,0.09117647,0.358361774,0.43283582,0.525597269,0.958433089,0.167235495,0.37890625,0.440231322708414,172.673753343544,0.272727272,0.482213438,0.245059288,0.193548387,0.37547893,0.08607784,sa3022919,Bang Bang Scissor Gang,,
2181,Jalen Vasquez,BAL,A+,22,83,258,312,54,37,11,3,3,37,25,48,88,3,31,8,0.153846153,0.282051282,0.209302325,0.337620578,0.310077519,0.647698097,0.100775194,0.301775147,0.313673488196836,94.0031792728565,0.229411764,0.352941176,0.417647058,0.225352112,0.46820809,0.11769115,sa3022920,,,
2182,Brayden Taylor,TBR,"A+,AA",22,95,357,431,95,47,25,7,16,77,51,67,112,3,27,6,0.155452436,0.259860788,0.266106442,0.38372093,0.509803921,0.893524851,0.243697479,0.340517241,0.403291807895482,150.833029499196,0.253061224,0.265306122,0.481632653,0.144067796,0.45783133,0.11079383,sa3022921,Rantiago,Dick Pole's Tent Pitching Camp,
2183,Benjamin Blackwell,TEX,A+,25,63,194,219,36,29,6,1,0,24,14,21,59,2,16,4,0.09589041,0.269406392,0.18556701,0.270642201,0.226804123,0.497446324,0.041237113,0.264705882,0.244913625607796,50.9903773421915,0.173228346,0.559055118,0.267716535,0.176470588,0.375,0.13814181,sa3022922,,,
2184,Colt Emerson,SEA,"A,A+,CPX",18,49,182,234,50,33,13,1,3,42,27,42,35,8,9,2,0.179487179,0.149572649,0.274725274,0.427350427,0.406593406,0.833943833,0.131868132,0.321917808,0.406687312910699,134.94502301801,0.272108843,0.496598639,0.231292517,0.176470588,0.39072848,0.05831533,sa3022923,Montgomery Biscuits,Super Duper Melonheads,No Crying in Baseball
2185,Alberth Palma,TBR,DSL,18,32,112,136,28,24,4,0,0,18,15,15,15,4,16,3,0.110294117,0.110294117,0.25,0.353383458,0.285714285,0.639097743,0.035714285,0.282828282,0.340366126003122,86.5450520219116,0.208791208,0.472527472,0.318681318,0.068965517,0.46391753,0.18139535,sa3022924,,,
2186,David Smith,DET,A,23,89,267,351,51,36,11,3,1,55,31,69,81,10,23,6,0.196581196,0.23076923,0.191011235,0.371428571,0.265917602,0.637346173,0.074906367,0.264550264,0.332075261047908,101.398543385834,0.219251336,0.44919786,0.331550802,0.193548387,0.4973822,0.08793456,sa3022925,,,
2187,Brett Callahan,DET,"A,A+,CPX",22,71,257,296,70,48,13,2,7,38,38,26,59,10,21,4,0.087837837,0.199324324,0.27237354,0.359322033,0.420233463,0.779555496,0.147859923,0.32642487,0.372054200253244,124.882437812098,0.215384615,0.425641025,0.358974358,0.228571428,0.44776119,0.11895911,sa3022927,,,
2188,Weston Eberly,CHW,A+,23,28,81,96,14,9,3,0,2,9,10,8,29,4,0,0,0.083333333,0.302083333,0.172839506,0.27368421,0.283950617,0.557634827,0.111111111,0.23076923,0.267677949604235,65.2306233560102,0.259259259,0.333333333,0.407407407,0.272727272,0.50909091,0.13065327,sa3022928,,,
2189,Mikey Kane,CHW,A,22,48,172,203,47,33,9,0,5,29,13,24,42,5,2,0,0.1182266,0.206896551,0.273255813,0.374384236,0.412790697,0.787174933,0.139534884,0.330708661,0.379130185237659,133.762991262584,0.161290322,0.370967741,0.467741935,0.293103448,0.53030303,0.11111111,sa3022930,,,
2190,Ethan Long,SDP,"A,A+,CPX",23,49,168,207,46,30,13,0,3,28,37,36,54,1,1,0,0.173913043,0.260869565,0.273809523,0.400966183,0.404761904,0.805728087,0.130952381,0.380530973,0.389021050814845,123.791688105414,0.265486725,0.292035398,0.442477876,0.06,0.42241379,0.12484994,sa3022961,,,
2191,Boston Baro,NYM,A,19,78,300,344,85,62,16,4,3,42,39,39,62,2,7,1,0.113372093,0.180232558,0.283333333,0.366279069,0.393333333,0.759612402,0.11,0.344537815,0.36391867662585,121.064416636184,0.30543933,0.40167364,0.292887029,0.114285714,0.4526749,0.08246657,sa3022962,,,
2192,A.J. Ewing,NYM,"A,CPX",19,72,248,303,53,33,10,3,7,42,37,49,96,2,10,6,0.161716171,0.316831683,0.213709677,0.343234323,0.362903225,0.706137548,0.149193548,0.308724832,0.344029649452801,103.52782885712,0.188311688,0.389610389,0.422077922,0.076923076,0.44230769,0.12997347,sa3022963,,,
2193,Colin Houck,NYM,A,19,95,344,398,71,48,13,5,5,36,45,44,149,7,8,4,0.110552763,0.374371859,0.206395348,0.306532663,0.316860465,0.623393128,0.110465117,0.341968911,0.305278786912036,84.8495628714014,0.286458333,0.385416666,0.328125,0.253968253,0.48,0.15172855,sa3022964,,,
